0.8153760597647209	1.0	0.001	-6.375762370729132e-7	6.274200828528387e-10	-2.4315552698789115e-13	1.9924470896119066e-16	-3.1157931285673824e-16	1.3955224856745015e-16	1.9120370216289105e-17	2.022930708891741e-16	-1.7702331842669838e-17	-7.599440837937769e-17	7.491393207162215e-17	-1.2811684936650005e-17	-5.122209866203645e-17	-9.81164798521967e-18	-1.1175291924165634e-17	-7.920852851024728e-17	-3.81178436130488e-17	3.440014270001179e-17	-8.670283690368862e-17	3.095303044720256e-17	2.516654251488799e-17	4.8471175202065587e-17	6.208373905709431e-17	5.696221925012784e-17	-1.9860460464437132e-17	-3.602899832022059e-17	-4.6854993291550206e-17	3.139366275332875e-17	1.9201106461714546e-17	1.465961613006432e-17	-2.4354968082224988e-18	2.6653013600087942e-17	-8.118058607710189e-18	-1.0513613238605079e-17	-1.1192799066708503e-17	-1.180689010011459e-17	3.4290070316121067e-18
0.8153700992273009	1.0	0.0042900000001929225	-1.1734306345570295e-5	4.953001206416295e-8	-2.424226197367342e-10	-7.944315669420037e-13	3.566387950876281e-15	8.560655411880604e-17	-2.3119726984799497e-17	4.1571893461251426e-17	-3.3852665565025924e-17	3.410927604468456e-17	9.515423549965326e-19	-1.3518290941216898e-17	-8.718074877131979e-18	1.0397081590927031e-16	-2.3277248706041434e-16	3.241573257714482e-16	-2.867173028373644e-16	1.270418764008275e-16	1.8176058610539895e-17	1.2872697595545904e-17	-1.65875930109755e-16	2.487021567095376e-16	-2.0758866807735855e-16	1.4169270122686986e-16	-9.100754393863343e-17	-1.49492995082306e-17	1.3719387803559027e-16	-1.607928393394336e-16	1.3672311397164675e-17	2.8633293487299845e-16	-6.771658132267719e-16	8.953269553771324e-16	-7.531206401701283e-16	4.454081229383645e-16	-1.8109920284307863e-16	-1.4574349966271945e-16	4.685302189894204e-16
0.8153567200348748	1.0	0.007580000000122474	-3.6635272593689575e-5	2.731951773043232e-7	-2.2571014024420473e-9	1.7525099970092275e-11	-1.1719397007662776e-13	5.06891643235974e-16	7.103614273872861e-17	2.843868361066295e-16	-2.3206473673748114e-16	-2.873648556780521e-16	9.600855535766845e-16	-1.1565868345003117e-15	7.446926500400783e-16	-2.4662761212581523e-16	4.814328499132534e-16	-1.64401610400746e-15	2.295281559800195e-15	-1.363987075144162e-15	3.648907720353307e-16	-6.99724848041806e-16	1.1123415630705156e-15	-5.380071791585453e-16	-1.5462878324250284e-16	3.5092986784882837e-16	-6.281436832324807e-16	8.660427272256216e-16	-6.117070619974348e-16	3.1888187445054006e-17	-8.267774632672481e-18	4.335338661033938e-16	-7.689606465220685e-16	6.920177149607535e-16	4.788184762885901e-16	-2.736884235822089e-15	4.069154880155039e-15	-3.6384457694293125e-15	2.889195091632635e-15
0.8153359165554577	1.0	0.010870000000132794	-7.534599574998962e-5	8.060440606918087e-7	-1.0019451818314479e-8	1.305400348583626e-10	-1.6822960874260029e-12	2.0131666015450372e-14	2.780847458953247e-16	-2.1705212766619984e-16	9.151545028288605e-17	-2.0368081286096188e-16	5.499027382978109e-16	-8.310409378048857e-16	7.771631645812478e-16	-3.9450836668766503e-16	1.916644437544349e-16	-6.470301102278031e-16	1.479315338960151e-15	-1.8737986127453322e-15	1.6134809480036614e-15	-1.1857439780470355e-15	6.26249903646031e-16	2.1559394322981082e-16	-6.855941370117825e-16	4.503777705626113e-16	-1.5043254418562208e-16	2.3373279919620856e-16	-6.220510731652302e-16	1.1526970783276402e-15	-1.3356982720327994e-15	8.27822860015326e-16	1.453965772620113e-16	-1.207511260169969e-15	1.5651423450587832e-15	-6.146334166135007e-16	-6.022193212288018e-16	7.647725409883827e-16	-3.0891634791844246e-16
0.8153076829131187	1.0	0.01416000000013832	-0.00012787277507686698	1.7823293585972781e-6	-2.9064013301311413e-8	5.070484611740046e-10	-9.042736384816806e-12	1.5998500638624969e-13	-2.7051625176580797e-15	3.074345444736749e-17	-2.2905275101659937e-17	-1.759055134319542e-16	3.5730292887379986e-16	-4.737740024402156e-16	2.9391442441033177e-16	1.1572062848937936e-17	-3.536474633487644e-16	6.404865333233001e-16	-7.448928352722143e-16	5.648480953822886e-16	-2.7205452053119663e-16	1.628160361849257e-16	-3.1451920490074185e-16	5.713555239370495e-16	-5.4853217204092315e-16	4.0319637107056243e-16	-5.909546414789298e-16	8.308738653280866e-16	-3.99264628311838e-16	-6.225869877906819e-16	1.4529988142632851e-15	-1.4330108254007424e-15	8.366294964483236e-16	-4.363172365662385e-16	3.5674213261421544e-16	-4.901361596371822e-16	8.563399538633522e-16	-8.356346183970164e-16	3.011583834328395e-16
0.8152720067277507	1.0	0.017450000000141783	-0.00019422510570668125	3.3367496360083935e-6	-6.717569532317244e-8	1.4551249689512351e-9	-3.256719256065674e-11	7.340700380059221e-13	-1.5938440576538525e-14	-2.2747432497772034e-16	2.628325260043646e-16	2.0132167957035724e-16	-5.619044244011985e-16	6.318570935833816e-16	-6.205888724790877e-16	6.80768686542828e-16	-7.917251189754166e-16	8.981596329132007e-16	-8.881543744815635e-16	8.09184025977851e-16	-7.385884910084715e-16	3.969131771189166e-16	3.7742249998787804e-16	-1.1126047635693758e-15	1.252952962549569e-15	-1.164074775780508e-15	1.4877715381995495e-15	-2.210656622261588e-15	2.5088840137318315e-15	-1.765010862000212e-15	4.784020420236928e-16	-3.9921615951762626e-17	9.420479929094259e-16	-1.846249818039849e-15	1.1404289361457576e-15	4.993037073768452e-16	-1.113230285951811e-15	5.066917921278444e-16	6.655889572430516e-17
0.8152288738493649	1.0	0.02074000000000011	-0.0002744149642865149	5.604357337440859e-6	-1.3419759886368857e-7	3.4644077539551266e-9	-9.279169567226151e-11	2.5199796119581116e-12	-6.816369277753172e-14	1.7505618113183227e-15	3.983855874415556e-17	-5.815315882360781e-17	-7.092404965851061e-17	9.346898863778109e-17	9.80361931061338e-17	-3.5470670639458805e-16	3.560136397045693e-16	-3.3695456594697816e-16	3.869691639459331e-16	-4.1397055948321046e-16	1.5508321688160098e-16	3.232337328353592e-16	-9.616191790624696e-16	1.6253781774547601e-15	-1.9436865697784027e-15	1.5554193441185744e-15	-6.661028690517677e-16	-2.0420726067367128e-16	8.632939021369926e-16	-1.35269336851795e-15	1.5185767240201605e-15	-9.44507419079823e-16	-2.640343975908365e-16	1.103512710464728e-15	-6.880654743266001e-16	-3.7927109831958866e-16	5.232077159214021e-16	8.765062464070131e-16	-2.4273646308278326e-15
0.8151782671398072	1.0	0.024030000000000135	-0.0003684568415372295	8.720655117806538e-6	-2.420499087750956e-7	7.2490929319169855e-9	-2.2566073709889953e-10	7.144849410536255e-12	-2.2665996092122338e-13	7.249400056930687e-15	-2.8418687706618035e-16	3.026106342405542e-17	-8.733308043515813e-17	2.25024874862488e-16	-2.667658913400791e-16	3.8642294388744337e-16	-7.301756689856233e-16	1.2456514603367653e-15	-1.3933424802152044e-15	9.738860634659677e-16	-1.425159615884155e-16	-4.4156857171268374e-16	3.355620631920992e-16	4.1469842272947727e-16	-1.2268492823208581e-15	1.3594340957366937e-15	-6.111247479624041e-16	-1.3130423167725753e-16	-1.4771421992115455e-17	6.378919344948989e-16	-8.835653755127504e-16	9.996294006549996e-16	-1.1901739405660853e-15	6.755804718354485e-16	8.951383500993242e-16	-2.4556778402133672e-15	3.1881092296564998e-15	-3.3840166736786816e-15	3.447764198626626e-15
0.8151201664129354	1.0	0.02732000000000017	-0.00047636776473983656	1.2821684965011814e-5	-4.047487697935619e-7	1.3791679385382383e-8	-4.889143511868479e-10	1.765621651945251e-11	-6.401407888841231e-13	2.3209892044222924e-14	-1.1163407159715703e-15	3.995782105784265e-16	-4.60597813681179e-16	4.88751971205151e-16	-4.185238197279911e-16	2.4984541931176224e-16	-1.5501548012992813e-16	2.4359185482892204e-16	-4.347825790394295e-16	5.272577874373254e-16	-4.241258794854341e-16	2.465309017016882e-16	-1.3723936282945674e-16	2.324764167300846e-16	-4.871545703853172e-16	6.791252573357762e-16	-7.854653497967906e-16	1.1254273125453306e-15	-1.495682882560543e-15	1.2129025445014638e-15	-4.387555652396868e-17	-1.7206312846909262e-15	3.5297666363896538e-15	-4.221175888875688e-15	2.792245958730668e-15	1.1953949805301778e-16	-2.585465075834069e-15	3.327881568430139e-15	-2.9662985168518427e-15
0.8150545484123897	1.0	0.030610000000000193	-0.000598167320405876	1.8044117077703782e-5	-6.384275431645573e-7	2.4387504461929855e-8	-9.696521065805554e-10	3.9309292994743264e-11	-1.60173704141695e-12	6.478613806809322e-14	-2.5180370413196652e-15	4.4593316082439634e-17	-4.919356185930765e-17	1.8423909130632117e-16	-2.777893915226276e-16	2.2454572073608e-16	-5.648742179036349e-17	-1.367668405404804e-16	3.5028531516183923e-16	-5.846731313110105e-16	6.23021174175406e-16	-5.447259483854773e-16	6.65298892801278e-16	-9.253293658416263e-16	6.430045936159965e-16	4.120009359966617e-16	-1.6123366078178967e-15	2.2359877058407043e-15	-2.206591343851908e-15	1.868409999318344e-15	-1.605499049437952e-15	1.6431055301883145e-15	-2.013187895558627e-15	2.4696967138307706e-15	-2.4557746629756875e-15	1.4671314814631748e-15	5.2592832134942373e-17	-9.792037270337403e-16	1.0660524127767147e-15
