0.8153760597610401	1.0	0.001	-6.375762463680153e-7	6.274210492609302e-10	-2.4232591077279483e-13	7.791994877267427e-16	-4.514950048643549e-17	3.691724167873987e-17	-8.943208252771456e-17	2.420358216171314e-16	4.346316069992611e-17	1.3599472627560828e-17	7.46006312861995e-17	1.3834945221542925e-16	-2.6583376996368384e-18	2.4586816941484965e-17	-4.652377945351609e-17	2.852530728689708e-17	-6.51240915930243e-17	-5.999699695717923e-17	2.627938639766981e-17	7.930460566419252e-17	-4.331393959169261e-17	-7.392990664828255e-18	-1.727745707322218e-17	-2.240475493836362e-17	-1.6460552017239805e-17	7.169720021380184e-17	-1.4114847175709154e-17	-3.9881660361958267e-17	-5.584349826787866e-18	6.894078361431368e-18	-2.7479961859122855e-18
0.8153700992273728	1.0	0.004290000000192924	-1.173430634725983e-5	4.953001233321594e-8	-2.4242352040818845e-10	-7.944270386416452e-13	3.558874494377679e-15	9.37967462131638e-17	-8.13731873056081e-17	1.234206514684782e-16	-1.2092508240783923e-16	9.96065733010051e-17	-4.214683320703501e-17	1.8980753546073036e-17	-3.4387327375484583e-17	1.2166469258164428e-16	-2.7665231157095323e-16	4.3968809863695584e-16	-4.686790336201258e-16	3.8602846198204257e-16	-2.6926340171488534e-16	1.9994911318583763e-16	-1.5600492840301605e-16	8.66175648623812e-17	3.320146630467305e-17	-1.6875075860693662e-16	2.8078233167017155e-16	-2.7338027884389207e-16	1.1034500184622287e-16	9.071660433864144e-17	-1.9399353316477149e-16	1.8323690208127397e-16	-1.3251574226754962e-16
0.8153567200371079	1.0	0.007580000000122474	-3.6635272590754016e-5	2.731951892156063e-7	-2.2571020324318578e-9	1.7525267898153844e-11	-1.177117158996149e-13	9.812713946027368e-16	4.5390594731373165e-17	-3.554826494090788e-16	5.553489942417501e-16	-6.804447958427492e-16	7.980570018214056e-16	-7.63863051017913e-16	5.243612299952608e-16	1.6534952131984663e-16	-1.1934390070953575e-15	2.1075020617680787e-15	-1.846686692208916e-15	9.144309396029182e-16	-1.449576818465596e-16	1.7378756122608613e-16	-5.607850719866494e-16	5.657645812104644e-16	3.580188132802754e-16	-1.4123568502365247e-15	1.6961355871260188e-15	-1.6847484727051877e-15	1.6619002283919003e-15	-7.965645235653283e-16	-7.771738785420723e-16	1.4775577039580448e-15	-1.198265668137813e-15
0.8153359165553565	1.0	0.010870000000132796	-7.53459957524952e-5	8.060440787473652e-7	-1.0019453813737398e-8	1.3054037267914406e-10	-1.68282553425291e-12	2.079334415458283e-14	-3.898788083640399e-16	3.8301715337550404e-16	-3.7328944853647004e-16	1.1398450487675558e-16	2.9979666021671475e-16	-4.3034282641177e-16	2.6279103670726035e-16	-1.097776338055112e-16	2.1375126572597473e-16	-5.320279900401464e-16	7.012720257297753e-16	-3.0680271501242306e-16	-4.534269388999308e-16	7.799020508893282e-16	-5.154740459852773e-16	2.391130463483539e-16	-8.774319838116664e-17	-8.824221685101806e-17	3.1360867373186194e-17	-3.533984795649618e-17	9.523144897721548e-16	-2.1810178773677523e-15	2.2153487088566016e-15	-1.429451377465943e-15	1.0061159277564711e-15
0.8153076829131269	1.0	0.014160000000138322	-0.00012787277507882614	1.7823293733798134e-6	-2.906401504875589e-8	5.070485066036053e-10	-9.042791866428233e-12	1.6020434469215458e-13	-2.9165955550127927e-15	1.6550411227175816e-16	-7.927725222805881e-17	5.53455313400939e-17	3.3285847933891003e-17	-2.8642014768378665e-16	6.291920858064791e-16	-7.4455382107124e-16	5.2080136069786605e-16	-2.0283241167884593e-16	1.3239446493051492e-16	-2.1856231244935806e-16	8.762397668614825e-17	2.0625482377840843e-16	-2.7225981894120967e-16	2.234119633818808e-16	-4.067919878016227e-17	-3.337190902515004e-16	5.348943701599364e-16	-1.44432143233774e-16	-2.952608791862379e-16	6.161610550912274e-16	-8.599644727489606e-16	6.07196764239228e-16	1.690602800917267e-17
0.8152720067277149	1.0	0.017450000000141783	-0.00019422510570962776	3.336749648314871e-6	-6.71756973823208e-8	1.4551250818560946e-9	-3.256712977962629e-11	7.342315367387666e-13	-1.614878959617336e-14	1.0214498495666108e-16	1.9914005809014508e-16	-6.974361253874316e-17	-5.3747029077866866e-17	1.493416262639709e-16	-3.111694338750379e-16	5.213292730334609e-16	-5.473172333089544e-16	3.0056781451652773e-16	-2.666728414482602e-16	9.07014449550722e-16	-1.56421183770071e-15	1.3524714000655782e-15	-5.689145685679958e-16	1.7888751357550307e-16	-3.3418174973821963e-16	6.005527171825157e-16	-6.604201302224528e-16	5.407965445460996e-16	-4.56455633326479e-16	3.1051429217495204e-16	1.9342333271113516e-16	-8.030231834278296e-16	1.0712995230629597e-15
0.815228873849312	1.0	0.02074000000000011	-0.0002744149642894229	5.60435734797784e-6	-1.341976007623457e-7	3.4644077068297504e-9	-9.279157561954258e-11	2.5201582761200165e-12	-6.847813416227365e-14	2.227773255023147e-15	-4.732270875788766e-16	3.327285184099586e-16	-8.190875566893389e-17	-1.5349345930584088e-16	2.1091896912823708e-16	-2.64829234865638e-17	-1.6277627407885573e-16	1.6588197258144554e-16	1.8205630222972782e-17	-2.0087042844529599e-16	3.0423199254331137e-16	-1.6354486968932873e-16	-1.835975188700192e-16	4.504894215280631e-16	-3.8374379324367383e-16	2.4353956700442776e-17	6.294487546219416e-16	-1.1966075032338984e-15	1.013701858477418e-15	-1.9618149216912323e-16	-3.419111338779921e-16	1.8897880407931022e-16	1.4933980792601374e-16
0.8151782671397871	1.0	0.024030000000000135	-0.0003684568415398604	8.720655127005646e-6	-2.4204991106208865e-7	7.24909316646434e-9	-2.2566065268757187e-10	7.144710673188451e-12	-2.266195519561119e-13	7.266378557185074e-15	-3.6827767093652065e-16	1.0159841727136548e-16	-1.1372871552577176e-16	1.3935115378590597e-16	-1.4337133505507828e-16	1.5343985949718808e-16	-2.3189614825050997e-16	5.939482741260869e-17	6.021212429161363e-16	-1.4743774485912342e-15	1.9186808538495084e-15	-1.721688624844111e-15	1.0900907631032725e-15	-2.9047295905581004e-16	-2.3691420692054175e-16	-2.2971491260324202e-17	8.251443308960998e-16	-1.2652953396736075e-15	1.165658501470789e-15	-1.1972176319277544e-15	1.3914494177735973e-15	-1.1547405327376008e-15	6.472363443872305e-16
0.8151201664127973	1.0	0.02732000000000017	-0.0004763677647430165	1.2821684975030111e-5	-4.0474877234623114e-7	1.3791679748676787e-8	-4.889142862175327e-10	1.7656111953289616e-11	-6.400527968786905e-13	2.319782593233967e-14	-1.0730023889257111e-15	2.1267614620476054e-16	-2.269687745889613e-18	-1.5391688860849996e-16	8.929784465627534e-17	1.3566841270520716e-16	-3.79002490012612e-16	5.629565976956647e-16	-5.800484963283873e-16	3.387169766261395e-16	8.115024107595461e-18	-2.664996914686794e-16	2.923610859820495e-16	7.148657354748593e-18	-6.339449956992701e-16	1.1529775755101578e-15	-1.2703306403085219e-15	1.1480997073558951e-15	-9.72671824185893e-16	6.983132939595997e-16	-4.0797150435657845e-16	7.937827481305671e-17	2.0897910098130777e-16
0.8150545484123362	1.0	0.030610000000000193	-0.0005981673204087009	1.8044117085594308e-5	-6.384275455504612e-7	2.4387504923625657e-8	-9.696521711991658e-10	3.930939467623246e-11	-1.6019624586766549e-12	6.520502990487206e-14	-3.097829107869482e-15	5.878540252221047e-16	-3.667130693792558e-16	1.8325784083147e-16	-4.6432131071407446e-17	1.0452584987674384e-16	-3.6344092457794756e-16	6.037520069512307e-16	-5.55715945939486e-16	1.6908137498676903e-16	2.5484527909692875e-16	-3.707719592821676e-16	2.110141715271214e-16	-1.5671613399693231e-16	2.1575175663920759e-16	-3.546668255096492e-16	7.408807977556513e-16	-1.2676195367836953e-15	1.2306169896661194e-15	-3.977351908115176e-16	-6.483482545854926e-16	1.3018197749529487e-15	-1.5059416094408781e-15
